sna:Linkpartitioning,21,0.8989157047918853,0.28782459916661207,13.807920694351196
sna:Linkpartitioning,21,0.8971668415529905,0.2042771986326699,14.363776683807373
sna:Linkpartitioning,21,0.8991488865570713,0.21047055707601053,14.146788120269775
sna:Linkpartitioning,21,0.8998484318526291,0.19990254289803588,13.98733115196228
sna:Linkpartitioning,21,0.8996152500874431,0.21831397593285023,13.782308101654053
sna:Linkpartitioning,21,0.8971668415529905,0.20225725343957657,14.082130193710327
sna:Linkpartitioning,21,0.8993820683222572,0.21823266897985982,13.987720251083374
sna:Linkpartitioning,21,0.9026466130348607,0.21788311338539923,13.82544493675232
sna:Linkpartitioning,21,0.900781158913373,0.21890989805079275,13.675582647323608
sna:Linkpartitioning,21,0.9018304768567098,0.20076164244963288,13.997432470321655
