clustering:MOC,30,0.9541797831409584,0.2597777708450428,672.4127538204193
clustering:MOC,36,0.9588434184446776,0.030264301680604615,716.305686712265
clustering:MOC,36,0.9633904628658039,0.04473157706361076,662.5047907829285
clustering:MOC,37,0.9720181881776845,0.013686743790179118,706.1174695491791
clustering:MOC,37,0.9769150052465897,0.01376541658096609,680.5556032657623
clustering:MOC,39,0.975049551125102,0.01001880115300167,716.41463804245
clustering:MOC,39,0.9797131864288212,0.008755738198870194,762.2455451488495
clustering:MOC,39,0.9774979596595547,0.01596506009420177,754.3755686283112
clustering:MOC,39,0.9792468228984493,0.013616109313925373,741.1643676757812
clustering:MOC,39,0.9791302320158564,0.012262291427036812,714.2997808456421
