clustering:GMM,11,0.9343448150173137,0.4963374875477872
clustering:GMM,11,0.8925414616365955,0.49614407135019256
clustering:GMM,11,0.9951704027701841,0.11576320849735981
clustering:GMM,11,0.9883132859486058,0.185181160494075
clustering:GMM,11,0.890946783305996,0.4460427450019352
clustering:GMM,11,0.9591306724986332,0.24223588866586604
clustering:GMM,11,0.9938490978676873,0.131556542297818
clustering:GMM,11,0.9793147439402223,0.16453761182521387
clustering:GMM,11,0.9855112083105522,0.1843735552472792
clustering:GMM,11,0.9951704027701841,0.06358980731749324
clustering:GMM,12,0.9912748314197193,0.2130627628524681
clustering:GMM,12,0.9859668306907236,0.20791028518615248
clustering:GMM,12,0.9863768908328777,0.1678401509802066
clustering:GMM,12,0.9983825405503919,0.08447885257926199
clustering:GMM,12,0.9929834153453617,0.08454981056386199
clustering:GMM,12,0.9985647895024604,0.031230547108998884
clustering:GMM,12,0.9942363768908329,0.11579340165824491
clustering:GMM,12,0.9983369783123747,0.08447944816975789
clustering:GMM,12,0.9014944414069619,0.09300262812090457
clustering:GMM,12,0.9985647895024604,0.012985975993298655
