clustering:MOC,10,0.9659650082012028,0.45196318232970084
clustering:MOC,10,0.943502824858757,0.47811922238466337
clustering:MOC,10,0.9688809914342993,0.4148382654261114
clustering:MOC,10,0.9634818662292692,0.3020239755988106
clustering:MOC,11,0.9886322216147257,0.17480306406958773
clustering:MOC,11,0.9680836522689995,0.2400601751466361
clustering:MOC,11,0.993757973391653,0.12536269379147524
clustering:MOC,11,0.9224530708948424,0.26089927228424165
clustering:MOC,11,0.9731866229269182,0.21439439794268866
clustering:MOC,11,0.989771277565154,0.12067905395406324
clustering:MOC,11,0.991343174776745,0.19924362795947861
clustering:MOC,11,0.9002414798614908,0.1722296733050915
clustering:MOC,11,0.9935985055585931,0.1255957157596572
clustering:MOC,11,0.9226125387279023,0.24107907697626088
clustering:MOC,11,0.9939174412247129,0.1776979924885718
clustering:MOC,11,0.9109030435574995,0.2187341086240973
clustering:MOC,11,0.9914342992527793,0.19954208245795943
clustering:MOC,11,0.8888053581191908,0.05758682557990517
clustering:MOC,11,0.991343174776745,0.14590364135358713
clustering:MOC,11,0.9954893384363039,0.06678958827799121
