clustering:MOC,13,0.9705667942409331,0.45127721072461524
clustering:MOC,13,0.9730043739748496,0.18996779016437157
clustering:MOC,14,0.993757973391653,0.13228089365130324
clustering:MOC,14,0.9794742117732823,0.05850514179390234
clustering:MOC,14,0.9987014762165117,0.016787074783378344
clustering:MOC,14,0.9964461454346637,0.06354921941342137
clustering:MOC,14,0.9998860944049571,0.025224826436920256
clustering:MOC,14,0.99968106433388,0.018142811566081888
clustering:MOC,14,0.9704528886458903,0.06856185982456818
clustering:MOC,14,0.9964233643156551,0.043488485268134196
clustering:MOC,14,0.9992937853107344,0.03631772308394138
clustering:MOC,14,0.9982458538363405,0.011897969895641538
clustering:MOC,14,0.9730954984508839,0.011914387847901421
clustering:MOC,14,0.99968106433388,0.01148046384134011
clustering:MOC,14,0.9993621286677602,0.019868045695527272
clustering:MOC,14,0.9990431930016402,0.012569304640722832
clustering:MOC,14,0.9037042099507928,0.01739164311954133
clustering:MOC,14,0.9999544377619829,0.020049925469799702
clustering:MOC,14,0.9964461454346637,0.04417172904827145
clustering:MOC,14,0.9154364862402041,0.01893512066715187
